country_name,place_name,review_header,review,written_date
Germany,Cologne Cathedral,Just amazing,The outside is full of incredible detail but the inside takes your bath away. The stain glass windows are beautiful and throw rainbow light across the cathedral.,
Germany,Cologne Cathedral,Inspiring,"Even on a cold winters day the Dom, both inside and out, is awe inspiring. Even though it was busy we thoroughly enjoyed the visit and understand why this is number 1 in Koln.","Written December 15, 2019"
Germany,Cologne Cathedral,Amazing windows,,"Written December 15, 2019"
Germany,Cologne Cathedral,A must must do,"It is the city
A good tour
A good climb - 533 steps- up one of the towers
Stay for the organ at mass ...","Written December 14, 2019"
Germany,Cologne Cathedral,One of the Greatest World Man-Made Wonders,"This Catholic church was finished in 1880, after 632 years of construction work and it is nowadays one of the most significant pilgrimage places in Europe, due to its historical significance and priceless relics kept inside. Apparently. the sandstone covering the building walls reacts with the acid rain, turning a dark grey, and giving the edifice its blackish colour, in spite of renovations over time.
There are a multitude of areas not to be missed, once you enter the cathedral. Probably the most memorable is the South tower, accessible by elevator, otherwise by foot, if you dare the challenge to climb its 533 steps. From the top platform , you have an impressive view over the city, from a height of approximately 100 m. At the ground level, you need to wander through the large expanse of the naves, under the 43 m high arches ceiling, in order to see the main and two side naves, in detail. The decorations are exquisite. Then there are the choir ambulatory, the Shrine of the Three Kings behind the altar, and a few various chapels. Also, underground, accessible for and extra fee and by elevator, there is a treasury - where no taking pictures is allowed, holding holy relics, liturgical items, and works of art in precious metals and stones, some dating from the 4th century.",
Germany,Cologne Cathedral,Sightseeing,"Elegant Gothic and surreal
It stands tall and can be seen from anyplace in Cologne 🎄🎄

The name of the station though is quiet tricky","Written December 14, 2019"
Germany,Cologne Cathedral,The pride of Cologne,"You simply cannot miss Cologne’s Cathedral standing proud along the River Rhine. It is a stones throw from Cologne’s hauptbahnhof and most probably the first thing you will see!

Dating back to the 1200s this gothic cathedral is very impressive. On a clear day you can get fantastic views from the south tower (if you are willing to climb the 533 steps to the top). On your way to the top you will pass by the cathedrals bell chamber, one of which is the largest in the world.

Opening times vary depending on when you visit so be sure to check online before your trip.",
Germany,Cologne Cathedral,Must see,The Cologne Cathedral is a must see. You see the cathedral from almost every vantage point in the city. Very busy but no charge to visit. We didn’t do a guided tour but walked around for an hour ourselves.,"Written December 13, 2019"
Germany,Cologne Cathedral,Great History,A nice cathedral with good windows and architecture. Went back in evening and got a different but still good feel,"Written December 13, 2019"
Germany,Cologne Cathedral,Majestic,"The size of the Cathedral is huge. With its tall grey/black walls on the outside which are beautifully lit up at night to show off its majesty above the Cologne skyline. Inside it is stark with the tall vaulted roof and, again the dark stonework. The stained glass windows let in a myriad of colours that twinkle and sparkle in the sunlight. The cerenity of the place is also noticeable with people talking in whispers. There are a lot of relics and carving aroung the building especially behing the main alter where there are tombs set in alcoves. Well worth visit.","Written December 13, 2019"
Germany,Cologne Cathedral,Outing on a wet day,Decided to see the interior of Cologne Cathedral on a very wet and windy day and also to shelter indoors from the heavy rainfall.Very dark interior with very high ceilings and beautiful glass panels on the sides.It was packed when we were there but we managed to get down and see the crypt. Interesting tourist attraction.,"Written December 12, 2019"
Germany,Cologne Cathedral,Magestic Cathedral,We visited the Cathedral which is free of charge. Very interesting place to visit. The architecture is fantastic and it is well kept.,"Written December 12, 2019"
Germany,Cologne Cathedral,Beautiful,It always boggles my mind to think how they managed to achieve such intricate detailing and stature back in those very olden days to create such stunning architectural pieces. Beautiful inside and out,
Germany,Cologne Cathedral,Well worth the visit,"Beautiful building, with more to see than you can realistically take in. Would recommend a local guide so that you get the full picture. Fairly cool inside so if you want to make the most of visit dress warmly","Written December 11, 2019"
Germany,Cologne Cathedral,"Beautiful cathedral, worth seeing!","Huge, beautiful cathedral. Takes time to see all of it, but worthwhile. In a lovely part of town with man historic restaurants nearby.","Written December 10, 2019"
Germany,Cologne Cathedral,just wonderful,"We stepped out of the station and there it was, right in front of us. Amazing and fascinating in its looming medieval glory. We had come, from Holland, just to see this.

It was the facade that made the first and abiding impression. Dark, but oh so detailed. We looked up, studying the details. Delighted by the life-like statues, the proportion and balance. We looked again and again. Wanted to step back some more to get a better perspective, but there was a busy traffic intersection. Not safe to walk into it looking at the cathedral. From the other side of the intersection, the view was blocked by large tour buses.

We walked around the back of the cathedral, had to to get to our hotel. We approached it from the south side, where much of the view was taken up by a concrete and glass museum that wasn't open. We marveled for a long time at the facade. We went inside.

Inside was just as balanced and detailed outside. The whole made a kind of sense, but the details were from different centuries and in different styles. Making sense and bringing pleasure along with the sense of history and reverence, but not quite fitting together as the facade did.

Not too noisy inside. Still room and time for meditation and worship.

We left, looking back on this hunk of architecture dumped into the city by history. Extremely imposing. You just have to design your city centre around it.

At night, from the hotel, we had a superb view of the floodlit clock tower. Unforgettable.","Written December 10, 2019"
Germany,Cologne Cathedral,Beautiful,We were there for the Christmas market. The Christmas market is not as big as we imaged. But It's still a amazing place. Loved it.,
Germany,Cologne Cathedral,Cologne Cathedral,"Stunning!! A must visit for anyone visiting Cologne. Such amazing architecture inside and outside the cathedral. We spent quite some time here walking around, exploring the crypt and lighting candles.",
Germany,Cologne Cathedral,Ticket,".i do have few question for the 24 stundent ticket for 5 person(green area) euro 27.10 KVB ticket..we are staying in cologne

Im planning To go from cologne to few area such as wuppertal ,dusseldorf and numbrecht at the same day

And the other day. Im plan to go from cologne to Bonn,konigswinter,norvenich,duren and bed burg at the same day.

The last day..i would like to go from cologne to bergish gladbach,frechen,hurth,bruhl and leverkusen.

Which ticket is suitable for my journey .thank you","Written December 9, 2019"
Germany,Cologne Cathedral,Wonderful!,"The cathedral is outstanding! A lovely setting, especially when the Christmas markets are on. We had a great time visiting.","Written December 9, 2019"
Germany,Cologne Cathedral,Walk,"After Barcelona and Starasburg, personally for me a 3 most beautiful catedrale I ever see in my life","Written December 9, 2019"
Germany,Cologne Cathedral,Architecturally Interesting Inside and Out,Great visit. Too many steps for me to the top Of the tower (553) - didn’t like the ‘irony type steps so freaked out a bit! Do visit.,"Written December 9, 2019"
Germany,Cologne Cathedral,Spectacular!!!,,"Written December 9, 2019"
Germany,Cologne Cathedral,Loved the views from the tower,"We went up the tower about 10.30 on a Sunday morning which was perfect timing as there were only four other people up there. I don’t like heights but felt fine as everywhere is enclosed in railings. I was quite shocked by the amount of graffiti - there is hardly a surface clear of it, such a shame. It was interesting coming down the spiral staircase as it was getting busy so there were quite a few people coming up. We also went in the treasury which isn’t well signposted as to which rooms to visit so we nearly missed one. It was ok but I didn’t think it worth the entrance fee.",
Germany,Cologne Cathedral,Majestic!,"One of the absolute most important churches in the world. And one of the strangest: built between the 13th and 19th centuries, it took around 600 years to complete...
And it survived the massive destruction of Cologne in WWII.
Worth a detour!",
Germany,Cologne Cathedral,Just fantastic,One of the most magnificent cathedrals I have ever seen. The size and the height are just amazing. Well with a visit.,"Written December 7, 2019"
Germany,Cologne Cathedral,Amazing,"I don't think words or pictures can adequately describe this cathedral, you really do have to see it in person to understand quite how massive and beautiful the building truly is. Entrance is free and you can also pay about 5 euros to take a walk up one of the towers, beware if you are even vaguely scared of heights though my sister isn't usually but about 3/4 of the way up she was starting to panic! We made it to the top though and the view was amazing it is well worth 5 euros of anyones money, your legs may not thank you once you get back down though!","Written December 7, 2019"
Germany,Cologne Cathedral,Magificent building,"The dom a gothic cathederal that looks maginficent from the outside but the detail on the inside is breathtaking with light streaming through the stained glass windows.
The area around is spacious with resturants and bars to ease those sore feet.
Highley reccommend a visit.","Written December 7, 2019"
Germany,Cologne Cathedral,lovely,well worth a visit..its free to enter but you can get guided tours..lovely stain glass windows..all in all a magnificent structure,
Germany,Cologne Cathedral,Beautiful and Tremendous,"The Cathedral is impressive with it's size, design and the fact that it's still there. So much detail in the building and the stained glass is gorgeous. Highly recommend climbing the stairs to the top for the look out. Great view of the River, City and the spires from above.","Written December 7, 2019"
Germany,Cologne Cathedral,Beautiful stained glass windows,"Cologne Cathedral is the most impressive piece of architecture, both inside and out, which took over 600 years to build. The carvings are intricate and beautiful, and the organ is suspended halfway to the ceiling. We were fortunate to visit on a sunny day, so the light coming through the stained glass windows was amazing. There is (unusually for a cathedral these days) no entry fee, but you should leave a donation as buildings like this cost a fortune in upkeep!","Written December 6, 2019"
Germany,Cologne Cathedral,Stunning Gothic Cathedral,"I took the train into cologne and as soon as you exit the station you are taken back by this magnificent cathedral. What a truly impressive piece of art. You could spend hours outside just appreciating and admiring the cathedral and the detail that has gone into it. Truly amazing! As you head inside (free admission but you should leave a small donation) you will be stunned with the beauty of this place and how massive it is. Everything about this cathedral is just next level! Tall ceilings that look like they reach the sky, beautiful floor tile art, magnificent stain glass windows, beautiful stone work throughout and plenty of detail every step you take.

A must see and please, leave a small donation. Admission is free and anyone who has gone to some cathedrals knows it can cost so leaving a euro or two doesn’t hurt!",
Germany,Cologne Cathedral,Breathing must see sight.,"The Cathedral in Cologne was a breathtaking sight and a must do when in the city. We arrived early and opted to view early morning. Free entry. After more than two hours inside it was very apparent the number of visitors had quadrupled along with other large numbers gathering outside. If you visit please take a look at the extent details in the mosaic walkways, it so delicate yet picture perfect in every way. My advice is go early it gets busy.","Written December 5, 2019"
Germany,Cologne Cathedral,Don't miss,This is one of Europe most beautiful churches and you won't be disappointed. It is majestic and be utiful and history talks to you wherever you go. Free entrance but they gladely see that you put in a small donation.,
Germany,Cologne Cathedral,Stunning,This is an absolutely stunning cathedral. Has to be one of the most incredible gothic edifices in Europe. Outside and inside you feel well and truly dwarfed by the sheer scale of the place. A must visit sight.,
Germany,Cologne Cathedral,Tour of cathedral,What a lovely cathedral it was very busy but I think that has something to do with the Christmas market that is on we could have spent longer but we were on a schedule,
Germany,Cologne Cathedral,600 years to complete. Marvelous!,"2 tours a day are offered in English. One is at 10:30 and the other is at 2:30. I am so glad we caught one of the tours. We learned so much! It’s just the right mixture of history, architectural interest, and art discussion. Cologne Cathedral is positively spectacular on it’s own but it’s even more breathtaking when you learn more about it’s history.",
Germany,Cologne Cathedral,Inspiring,"Very gothic looking from the outside. The size is amazing

Not the most beautiful or impressive cathedral inside (and also very cold!).

Look for the three kings. Many pilgrims come here just for that

You can go up the 500 plus steps if you want - I didn’t as York Minster was enough for me!",
Germany,Cologne Cathedral,Spectacular at night,"Xmas markets right by here , really spectacular in the night easy to find on foot . Plenary of eateries in the area so makes it a destination","Written December 4, 2019"
Germany,Cologne Cathedral,Simply incredible,"One of the most impressive buildings on the planet and the main reason why many travellers visit Köln. As one of the most important religious buildings in Christianity, it is also a pilgrimage site.","Written December 2, 2019"
Germany,Cologne Cathedral,Quite mind blowing,The Dom is enourmous and took 632 years to build! It looks dark and austere from the outside but take the time to go inside and you will find it is truly beautiful. On a sunny day it is filled with colour from the many stained glass windows. Opening hours are posted on their website. Don't come to Cologne with a visit here!!,"Written December 2, 2019"
Germany,Cologne Cathedral,Germany with friends,The Cologne Cathedral is really beautiful and really convenient walk from the train station f traveling from out of the city. One not only has to see it during the day but really should see how magnificent it is at night.,
Germany,Cologne Cathedral,The cathedral is nice,"It's gigantic but not super impressed. I've been to nicer cathedrals in Italy.
It is very peaceful and they let you walk around on your own.","Written December 5, 2019"
Germany,Cologne Cathedral,Don't miss,This is one of Europe most beautiful churches and you won't be disappointed. It is majestic and be utiful and history talks to you wherever you go. Free entrance but they gladely see that you put in a small donation.,
Germany,Cologne Cathedral,Stunning,This is an absolutely stunning cathedral. Has to be one of the most incredible gothic edifices in Europe. Outside and inside you feel well and truly dwarfed by the sheer scale of the place. A must visit sight.,
Germany,Cologne Cathedral,Tour of cathedral,What a lovely cathedral it was very busy but I think that has something to do with the Christmas market that is on we could have spent longer but we were on a schedule,
Germany,Cologne Cathedral,600 years to complete. Marvelous!,"2 tours a day are offered in English. One is at 10:30 and the other is at 2:30. I am so glad we caught one of the tours. We learned so much! It’s just the right mixture of history, architectural interest, and art discussion. Cologne Cathedral is positively spectacular on it’s own but it’s even more breathtaking when you learn more about it’s history.",
Germany,Cologne Cathedral,Inspiring,"Very gothic looking from the outside. The size is amazing

Not the most beautiful or impressive cathedral inside (and also very cold!).

Look for the three kings. Many pilgrims come here just for that

You can go up the 500 plus steps if you want - I didn’t as York Minster was enough for me!",
Germany,Cologne Cathedral,Spectacular at night,"Xmas markets right by here , really spectacular in the night easy to find on foot . Plenary of eateries in the area so makes it a destination","Written December 4, 2019"
Germany,Cologne Cathedral,Simply incredible,"One of the most impressive buildings on the planet and the main reason why many travellers visit Köln. As one of the most important religious buildings in Christianity, it is also a pilgrimage site.","Written December 2, 2019"
Germany,Cologne Cathedral,Quite mind blowing,The Dom is enourmous and took 632 years to build! It looks dark and austere from the outside but take the time to go inside and you will find it is truly beautiful. On a sunny day it is filled with colour from the many stained glass windows. Opening hours are posted on their website. Don't come to Cologne with a visit here!!,"Written December 2, 2019"
Germany,Cologne Cathedral,Germany with friends,The Cologne Cathedral is really beautiful and really convenient walk from the train station f traveling from out of the city. One not only has to see it during the day but really should see how magnificent it is at night.,
Germany,Cologne Cathedral,Amazing structure with history pre-reformation thru WW2 bombing.,"We were amazed at the multitude of exterior characters as well as the sheer height, then step into the building and the gaudy interior is remarkable--for donation only.
We did not walk up the steps as Cologne city was so bombed in WW2 we didn't see the need for the high city view (and the few euros charged to do so).","Written December 1, 2019"
Germany,Cologne Cathedral,"Festive season visit,","I have visited many churches and cathedral's all over the world but this place is outstanding and immense,, I was surprised that there was no entrance fee as there is in many other like for like places,, there are tour guides available if needed and a prayer meeting and tour on a regular basis,,, it's a must visit if visiting cologne,","Written December 1, 2019"
Germany,Cologne Cathedral,Magnificent,Well worth a visit this is an outstanding building wonderful architecture and amazing windows a must to do when in Köln,"Written December 1, 2019"
Germany,Cologne Cathedral,Amazing view of Koln Cathedral,I had a fascinating stunning view on this Koln Cathedral. This is a must-visit whenever you visit Koln. It is just 5 mins walking distance from the Koln main station. The main street of Koln is another shopping paradise.,
Germany,Cologne Cathedral,Beautiful Cathedral and Christmas market,That’s a must to good and the cathedral took 600 yrs to complete. You have to walk across the bridge. That’s millions of “love locks”.,
Germany,Cologne Cathedral,Outstanding Cathedral,"This is most amazing Cathedral has a truly impressive architectural style which takes away your breath. Enjoy a slow walk through and absorb its atmosphere. Sit down, look up and admire the vaulted ceiling rising above you. So much to see and admire.","Written November 30, 2019"
Germany,Cologne Cathedral,Beautiful Cathedral,"I know...if you've seen one cathedral, you've seen them all...but you NEED to go see this one! It's absolutely beautiful!
It wasn't bombed by the Allies in WWII so it's in amazing condition!",
Germany,Cologne Cathedral,Impressive building,"Doesn’t matter the angle in Which you are looking at it, it is mesmerizing. All the tiny details are incredible. And even at night, you walk past by it and you must take a few minutes to admire it.","Written November 28, 2019"
Germany,Cologne Cathedral,Incredible architecture - climb the tower too!,Went to Cologne in November and found the Christmas markets and the Cathedral incredible to see. As they are Cologne’s main tourist attraction its highly recommended but it is genuinely beautiful. We also climbed the tower for €5. Also recommended but beware it does take about 30mins as it’s 100m high. Incredible place.,"Written November 28, 2019"
Germany,Cologne Cathedral,Stunningly Beautiful Cathedral,The architecture is magnificent and just amazing as you admire it from the outside as well as inside the cathedral. It is a must-see destination in Cologne.,
Germany,Cologne Cathedral,Fantastic! Make sure you go inside.,The Cologne Cathedral is a must do. Make sure you go inside and follow the whole circuit behind the alter and see everything there is to see. Also try to view it from different angles and from a distance too.,"Written November 27, 2019"
Germany,Cologne Cathedral,Stunning,"breathtaking, a reference in the city and historical spot. Detailed gothic cathedral. Stunning outside but also inside",
Germany,Cologne Cathedral,Breathe Taking!,"This is very close to the hotel and is a must see destination! The Cathedral is over 700 year old and the architecture is breathe taking! Be sure to take the private tour of the crypt area, and be sure to bring proper shoes to take the stairs to the top for a wonderful view. Best to be in shape as it's a bit of a challenge.","Written November 25, 2019"
Germany,Cologne Cathedral,Words cannot describe,The cologne cathedral is a must see. The amount of detail that was in each part of that cathedral was breathtaking. I went there twice,"Written November 25, 2019"
Germany,Cologne Cathedral,Exquisite architecture,The enormity of the cathdralis a testament to the artisans. The stained glass windows and beauty of the woodworking was worth the visit,"Written November 25, 2019"
Germany,Cologne Cathedral,Very Impressive,"Loved the Cathedral, visited on Saturday morning, large crowd but very comfortable getting around. It is absolutely beautiful and a must visit. Take your time there is so much to see, both outside and inside. It closes at certain times on Sunday.","Written November 24, 2019"
Germany,Cologne Cathedral,Top of the top,Really! - Amazing place with so much history. The cathedral was built for more than 500 years and it survived from the destruction of Cologne in the WWII. It is one of the tallest building in the city and inside you can see the typical catholic symbols. Around it is always fun - great travelling artists from every corner of the world.,"Written November 24, 2019"
Germany,Cologne Cathedral,do not miss!!,"spectacular cathedal, what an splendor architecture, great size and full of richness. Try not to miss the hidden places","Written November 24, 2019"
Germany,Cologne Cathedral,"Cologne Germany, Cathedral","Cathedral, Cologne, Germany :- Cologne Cathedral, German Kölner Dom, Roman Catholic cathedral church, located in the city of Cologne, Germany. It is the largest Gothic church in northern Europe and features immense twin towers that stand 515 feet (157 metres) tall. The cathedral was designated a UNESCO World Heritage Site in 1996. This is most visited site in Germany. Tall spires soaring to the skies, the flying pinnacles, and the magnificent carvings adorning the exterior and interior of this cathedral add up to no less than a feast for the eyes. Entry to the cathedral is free.
Catholic cathedral church, located in the city of Cologne, Germany. It is the largest Gothic church in northern Europe and features immense twin towers that stand 515 feet (157 metres) tall. The cathedral was designated a UNESCO World Heritage Site in 1996.
The site of Cologne Cathedral has been occupied by Christian churches since about the 4th century. An older cathedral was destroyed by fire in 1248, and immediately thereafter work began on the present cathedral, which was designed in the Gothic style in emulation of French church architecture. The choir was consecrated in 1322, but construction continued until 1560 (or only until 1520, according to some authorities). The architects Ernst Friedrich Zwirner and Richard Voigtel carried out the enterprise, guided by architectural drawings made in about 1300. Construction finally ended in 1880.","Written November 23, 2019"
Germany,Cologne Cathedral,Make sure you do the tour,The tour at the cathedral was really interesting and informative. The man who took us (can't remember his name) but he made the tour. Very funny and with great knowledge. I learnt a lot from this.,"Written November 22, 2019"
Germany,Cologne Cathedral,A grand masterpiece,This was our first activity when we arrived in Cologne. The cathedral seems a bit out of place as the cathedral dates back some almost 660 years ago and the city around it has modernised with time leaving the cathedral to its glory of inception. Such a huge sized cathedral is rare to see these days. We clicked some very nice photos in front of it. The security check is stringent and they strictly adhere to modest clothing. I was asked to cover my shoulders with a scarf they provided me at the entrance. The interior was beautiful. It was huge and so was the crypt. Loved it completely.,
Germany,Cologne Cathedral,Vile treatment by staff,"I wanted a brief visit to the Cathedral. It was cold inside and I have managing a quite bad cold for some time now. For some reason I was targeted by a security staff member and asked to remove my wooly hat. I explained that I had a bad cold, but this seemed of no consequence to him or to the ignorant member of staff who turned up after a while. A deeply unpleasant, thoughtless piece of victimisation (there were a fair number of other people wearing hats).","Written November 22, 2019"
Germany,Cologne Cathedral,Impressive piece of architecture,Very impressive to walk around both inside and out. Lots to see and you can light a candle to various saints. The church asks for a donation on entrance but you are not pestered or asked for money which was refreshing. Worth a visit.,"Written November 21, 2019"
Germany,Cologne Cathedral,My experience in the Cologne Cathedral with Erasmus+,"While my friends, teachers and I were headed to Giessen with the Erasmus+ project, we stopped in Cologne for a few hours. When I got out of the train station and looked to the left it was love at first sight : I saw the cathedral and I started smiling right away. The Gothic architecture was just breathtaking.
The interior, though, is the icing on the cake. I was smiling the whole time while I was walking through the cathedral. I've never seen such beautiful architecture before. It was a trip through the past : paintings, sculptures, catacombs, historical excerpts etc.
I really recommend going to the cathedral and admiring every piece of art and history displayed there. It was really an unforgettable experience.","Written November 21, 2019"
Germany,Cologne Cathedral,A must see in Cologne,"Impressive cathedral. If you are visiting by car, please note that there is a parking garage directly under the cathedral, clearly the best way to park if there's space.

The cathedral itself is very impressive... the most visited in Germany. They are currently doing some rehab work on the exterior, so you know that you'll need to be sneeky taking pictures so you don't have scaffolding in your way.","Written November 20, 2019"
Germany,Cologne Cathedral,Visit there to experience....!!,"This is definitely one of the great cathedral that blends the best of aesthetic and gothic architectural designs. Whichever way you look the views from all the angles were great. Front, sides, inside, underground all worth admiring. Best to give some time to see, sit and relax- inside or outside.","Written November 20, 2019"
Germany,Cologne Cathedral,Awesome Architecture,"The best cathedral till now I have visited its huge near to the train station and also near to many touristy places in cologne.
The only tip if you want to go inside dont plan it on Sunday they might now allow tourists enter on Sunday due to the Sunday prayers","Written November 19, 2019"
Germany,Cologne Cathedral,My experience in Köln with the Erasmus+ project,"While on our way to Giessen, we stopped in Köln for sightseeing and one of the attractions that cought our eye was the cathedral. The massive building is an excellent example of Gothic architecture. The building towers over the surrounding area looking ominous and elegant at the same time. The interior is just as mesmerizing as the exterior,life-like sculptures and paintings coupled together with the saturated colors of the stained glass windows animating the grey stone walls. It is a must see if you happen to pass through Köln.","Written November 19, 2019"
Germany,Cologne Cathedral,A Must See,We took the quick trip from Dusseldorf to Cologne just to go here. It was worth all the time and effort. The stained glass is one of a kind. Do not attempt the spire climb if you are claustrophobic or uneasy with small stairs,"Written November 18, 2019"
Germany,Cologne Cathedral,Speechless! Wow! Takes your breath away.,"I have seen my fair share of churches and cathedrals, but this one took my breath away! WOW! The sheer size and the extraordinary Gothic architecture is just amazing. I thought Notre Dame was spectacular, but this trumps Notre Dame in my eyes. You must see this if you are in Germany.

The Dom is literally outside the Köln Hauptbahnhof, so it is very easy to get to. We spent about 2 hours looking at the Dom and taking photos. Even if you aren’t religious, this is a very tranquil place.","Written November 18, 2019"
Germany,Cologne Cathedral,My experience in Koln with Erasmus+,"A perfect exemple of Gothic architectures, beautiful and full of history. This catedral is one of the most impressive place i've ever been.","Written November 18, 2019"
Germany,Cologne Cathedral,Grand windy place with repairs ongoing,It is a majestic place. Peaceful. Serene. Some parts were undergoing repair. Entrance is free. Historical and magnificent.,
Germany,Cologne Cathedral,Most beautiful place in the world....as well as the best town ANYWHERE,"The Dom is THE place to visit. Koln is soo much more too but this place is like home to me. For past 10 years we have come twice a year, every year during the Christmas Markets and there is no other place better.

If you want to go up in the tower go at opening. No one else is really there yet and you can just walk up without having to worry about anyone coming down at same time. Just sit inside and connect with the Dom....its amazing.

Stop by Gaffel and have dinner. Where else can you have amazing Kolsch, great food, then walk out to the Dom and the markets....simply heaven.","Written November 15, 2019"
Germany,Cologne Cathedral,Worth the visit,"It’s free inside the church and definitely worth seeing. Internally very rich in history and art. Externally an amazing sight to behold.

We paid to go up the tower. Not for the faint hearted. It’s a long walking up. Spectacular views of the city at the top. And then a long way down.","Written November 15, 2019"
Germany,Cologne Cathedral,Beautiful windows,Beautiful stained glass windows which to view just them would be worth the visit. A very impressive cathedral.,
Germany,Cologne Cathedral,Spectacular cathedral and lovely landmark at night,"The cathedral dominates Cologne and doesn't disappoint with a visit - walking around the exterior is amazing in its architectural detail then the inside is simply a ""Wow"" moment. Intricate construction from stonework to glasswork to mosaic. Amazing textures in the stonework. But nothing takes away from the obvious palpable religious significance, the altars, candles and flowers and the many people in prayer paying their respects. Awesome and I'd go out of my way to return.","Written November 14, 2019"
Germany,Cologne Cathedral,Even in Rain--don't miss this,"We had rain during much of our trip to Germany, but put your coat on and keep moving. The Cathedral had a very gothic look due to the rain. Inside and out, the architecture was so awe inspiring. They don't build them like that anymore. Just a stunning place","Written November 13, 2019"
Germany,Cologne Cathedral,"Spectacular exterior, free entry","A stunning exterior with a far more sober interior, the cathedral is still worth checking out inside. It’s free entry but a guided tour is €8. I have to admit I was somewhat disappointed in the tour as I wanted to hear a lot more on different sculpture and monument features in the cathedral rather than a broad overview of Gothic architecture (which I know a lot about already). Also the day I did the tour the choir was closed for confessions; why wasn’t this noted prior to tour booking?! Still seeing the Three Wise men relic is worth it.",
Germany,Cologne Cathedral,Spectacular,This cathedral really does take your breath away and I’m not one for site seeing. Every time you look at it you notice something different. We also completed the climb of the cathedral and the view from the top is amazing. Staircase up is very crowded and if you don’t like heights it can get a bit scary near the top when the last stairs are open. Brilliant day,"Written November 12, 2019"
Germany,Cologne Cathedral,WOW,What a spectacular cathedral. Busy all the time so have some patience if you want the perfect picture.,"Written November 12, 2019"
Germany,Cologne Cathedral,Amazing,The Cologne cathedral is the largest Gothic church in Northern Europe and has the second-tallest spires. The towers for its two huge spires give the cathedral the largest façade of any church in the world and what is the most interesting- during 4 years in the past it was the tallest building in whole world.,
Germany,Cologne Cathedral,Stunning exterior,"I had my first view of this famous cathedral as we arrived on our Rhine Cruise, it was simply stunning. It is only a short walk from the river or the station and wherever you go in Cologne it dominates the skyline.

Some say it looks dirty, but I think the colour is part of its charm. It is amazing that it survived the bombing in World War II when so much didn’t. Our guide told us that navigators used the two towers as a navigation aid - don’t know if this is true.

The interior was nice but not spectacular, for me it is the gothic exterior that is so special. You can, for a small fee, climb 533 stone steps to a viewing platform for some special views.",
Germany,Cologne Cathedral,Absolutely stunning! Must see!,"It is absolutely worth waiting for the crowds. Allow plenty of time (at least an hour and a half). I didn't buy the audio tour, and I wish I had.","Written November 11, 2019"
Germany,Cologne Cathedral,A must-see,"If you go to Cologne, you absolutely must see this cathedral. Even if you just see it from the outside, you will be blown away. It is massive! Unfortunately it was very rainy the day we were there, but I still managed to get some photos. Unforgettable.","Written November 10, 2019"
Germany,Cologne Cathedral,Great history tour,The cathedral is very majestic. It takes you back to medieval times. It is not too crowded as well. A lot of places to eat nearby.,
Germany,Cologne Cathedral,A definite must when coming to Cologne,"One of the biggest cathedrals in Europe. Stunning.

Even if you are not a cathedral person you really have to take a look. It really is worth it","Written November 9, 2019"
Germany,Cologne Cathedral,A must see! Imposing majesty,"Although I had been to ,or better said threough, Cologne on a number of occcssions, this was the first time to really see what a marvel the Cologne Cathedral is. T imagine how this was constructed without the tols we have now blows ones mind. To remember that 14 Allied bombs struck the Cathedral yet iot survived . Truly imposing in all respedcts. It worth a trip to Cologne just to see it.","Written November 8, 2019"
Germany,Cologne Cathedral,amazing,"One of the best cathedrals I've been. Huge. It is open late at night too, but some of the interiors are closed to the public. worth 2 visits at least.","Written November 8, 2019"
Germany,Cologne Cathedral,Awesome,"This Cathedral is located in town. The Gothic artistry is stunning. Lots to see and be amazed inside. For us the best part was walking up 509 steps to the top. The views of the city were amazing. We also got to see the bells and towers up close. The walk up the spiral steps can be challenging. It's narrow and is the only way up and down. It can be a bit tight with people coming from both directions. Entry fee is 5 Euro. There is a rest room on the ground floor, .50 EU to access.","Written November 7, 2019"
Germany,Cologne Cathedral,Breathtaking,"This was our second visit to Cologne and the cathedral had the same affect on me as it did the first time.

Such an iconic building in the heart of Cologne, which really does take your breath away.

You can go in and have a look around for free, the there are donation boxes around for you to contribute.

Will never get bored of this stunning piece of architecture.",
Germany,Cologne Cathedral,Big cathedral,"It's a big cathedral, somewhat plain inside although there is the shrine of the 3 kings, some stained glass and other items of interest. I would also recommend the treasury which costs a little and is accessed by on the side facing the train station.",
Germany,Cologne Cathedral,Magnificent gothic cathedral,"Outstanding architecture, fascinating religious heritage, and great food all packed into a very easy walking vicinity. Family friendly, disability friendly, and tourist friendly area. Attended public restrooms are clean for only €0.50 cent and the machine provides change back. Must see major attraction!",
Germany,Cologne Cathedral,Must do in Köln,Been many times and it’s always fascinating to see. I love it so make sure you visit when you’re in Köln.,"Written November 5, 2019"
Germany,Cologne Cathedral,Stunning,"I have brought so many of my visitors to the cathedral and each time I am still so amazed by its beauty. The architecture is stunning, the stained glass windows are intricate and fascinating. Definitely worth going and walking around. Haven’t done the climb to the top as I’m afraid of heights but I’ve heard the view is amazing!","Written November 5, 2019"
Germany,Cologne Cathedral,Cologne cathedral,"A historic place to visit, amazing architecture
Free entry
A must place to visit in cologne
Get down at cologne HBF
Immediately after getting out the station you can find the cathedral",
Germany,Cologne Cathedral,Weekend Break,"The most beautiful cathedral that you will ever see. Incredible architecture and surrounded by great bars, restaurants and shopping.",
